Header,Cluster
"NR_037111.1 Serratia plymuthica strain K-7 16S ribosomal RNA, partial sequence",0
"NR_025341.1 Serratia proteamaculans strain DSM 4543 16S ribosomal RNA, partial sequence",0
"NR_037112.1 Serratia quinivorans strain 4364 16S ribosomal RNA, partial sequence",0
"NR_114716.1 Serratia rubidaea strain DSM 4480 16S ribosomal RNA, partial sequence",0
"NR_025342.1 Tatumella ptyseos ATCC 33301 16S ribosomal RNA, partial sequence",0
"NR_026446.1 Tindallia magadiensis strain Z-7934 16S ribosomal RNA, partial sequence",0
"NR_025304.1 Luteimonas mephitis strain B1953/27.1 16S ribosomal RNA, partial sequence",0
"NR_025305.1 Stenotrophomonas nitritireducens strain L2 16S ribosomal RNA, partial sequence",0
"NR_025306.1 Pseudoxanthomonas broegbernensis strain B1616/1 16S ribosomal RNA, partial sequence",0
"NR_025351.1 Jeotgalibacillus marinus strain 581 16S ribosomal RNA, partial sequence",0
"NR_044651.1 Halobacteroides elegans strain Z-7287 16S ribosomal RNA, partial sequence >NR_114719.1 Halobacteroides elegans strain Z-7287 16S ribosomal RNA, partial sequence",0
"NR_028606.1 Nonomuraea longicatena strain NRRL 15532 16S ribosomal RNA, partial sequence",0
"NR_028149.1 Palaeococcus ferrophilus DSM 13482 strain DMJ 16S ribosomal RNA, partial sequence",1
"NR_028877.1 Staphylothermus hellenicus strain P8 16S ribosomal RNA, partial sequence",-1
"NR_024932.1 Bartonella koehlerae C-29 16S ribosomal RNA, partial sequence",0
"NR_037127.1 Alteromonas macleodii strain 107 16S ribosomal RNA, partial sequence",0
"NR_026441.1 Rhodovulum iodosum strain N1 16S ribosomal RNA, partial sequence",0
"NR_026442.1 Rhodovulum robiginosum strain N2 16S ribosomal RNA, partial sequence",0
"NR_026472.1 Sulfitobacter mediterraneus strain CH-B427 16S ribosomal RNA, partial sequence",0
"NR_036827.1 Propionibacterium cyclohexanicum strain TA-12 16S ribosomal RNA, partial sequence",0
"NR_026500.1 Gordonia polyisoprenivorans strain Kd2 16S ribosomal RNA, partial sequence",0
"NR_043437.1 Bifidobacterium longum subsp. infantis strain ATCC 15697 16S ribosomal RNA, partial sequence",0
"NR_043438.1 Bifidobacterium animalis strain JCM 1190 16S ribosomal RNA, partial sequence",0
"NR_037116.1 Bifidobacterium choerinum strain Su 806 16S ribosomal RNA, partial sequence",0
"NR_043439.1 Bifidobacterium indicum strain JCM 1302 16S ribosomal RNA, partial sequence",0
"NR_037118.1 Bifidobacterium gallicum strain P6 16S ribosomal RNA, partial sequence",0
"NR_036855.1 Bifidobacterium pullorum subsp. gallinarum strain Ch206-5 16S ribosomal RNA, partial sequence",0
"NR_115643.1 Bifidobacterium merycicum strain JCM 8219 16S ribosomal RNA, partial sequence",0
"NR_115644.1 Bifidobacterium magnum strain JCM 1218 16S ribosomal RNA, partial sequence",0
"NR_036856.1 Bifidobacterium pullorum strain B 145 16S ribosomal RNA, partial sequence",0
"NR_036857.1 Bifidobacterium ruminantium strain Ru 687 16S ribosomal RNA, partial sequence",0
"NR_029137.1 Bifidobacterium pullorum subsp. saeculare strain RA161 16S ribosomal RNA, partial sequence",0
"NR_029138.1 Parascardovia denticolens strain B 3028 16S ribosomal RNA, partial sequence",0
"NR_043451.1 Scardovia inopinata JCM 12537 16S ribosomal RNA, partial sequence",0
"NR_029139.1 Bifidobacterium subtile strain F395 16S ribosomal RNA, partial sequence",0
"NR_040783.1 Bifidobacterium breve DSM 20213 = JCM 1192 16S ribosomal RNA, partial sequence",0
"NR_114497.1 Streptomyces malaysiensis strain ATB-11 16S ribosomal RNA, partial sequence",0
"NR_024987.1 Mycoplasmoides fastidiosum strain 4822 16S ribosomal RNA, partial sequence",-1
"NR_024988.1 [Mycoplasma] cavipharyngis strain 117C 16S ribosomal RNA, partial sequence",-1
"NR_041986.1 Methanosarcina baltica strain GS1-A 16S ribosomal RNA, partial sequence",-1
"NR_024989.1 Smithella propionica strain LYP 16S ribosomal RNA, partial sequence",-1
"NR_026454.1 Granulicatella balaenopterae strain M1975/96/1 16S ribosomal RNA, partial sequence",0
"NR_114712.1 Gemmata obscuriglobus strain DSM 5831 16S ribosomal RNA, partial sequence",0
"NR_029351.1 Hutsoniella sourekii strain SS 1019 16S ribosomal RNA, partial sequence",0
"NR_026478.1 Formivibrio citricus strain CreCit1 16S ribosomal RNA, partial sequence",0
"NR_028892.1 Isosphaera pallida strain IS1B 16S ribosomal RNA, partial sequence",-1
"NR_114711.1 Pirellula staleyi DSM 6068 16S ribosomal RNA, partial sequence",0
"NR_025327.1 Gimesia maris strain 534-30 16S ribosomal RNA, partial sequence",0
"NR_028891.1 Rubinisphaera brasiliensis DSM 5305 16S ribosomal RNA, partial sequence",0
"NR_026456.1 Paracoccus denitrificans strain 381 16S ribosomal RNA, partial sequence >NR_119264.1 Paracoccus denitrificans strain DSM 413 16S ribosomal RNA, partial sequence",0
"NR_026457.1 Paracoccus pantotrophus strain ATCC 35512 16S ribosomal RNA, partial sequence",0
"NR_026477.1 Propionivibrio dicarboxylicus strain CreMal1 16S ribosomal RNA, partial sequence",0
"NR_119265.1 Paracoccus versutus strain DSM 582 16S ribosomal RNA, partial sequence >NR_119266.1 Paracoccus versutus strain ATCC 25364 16S ribosomal RNA, partial sequence",0
"NR_026475.1 Succinimonas amylolytica strain DSM 2873 16S ribosomal RNA, partial sequence",0
"NR_026476.1 Succinivibrio dextrinosolvens strain 0554 16S ribosomal RNA, partial sequence",0
"NR_037083.1 Williamsia muralis strain MA140/96 16S ribosomal RNA, partial sequence",0
"NR_028710.1 Pseudaminobacter salicylatoxidans strain BN12 16S ribosomal RNA, partial sequence",0
"NR_028873.1 Virgibacillus marismortui strain 123 16S ribosomal RNA, partial sequence",-1
"NR_043435.1 Roseivivax halodurans strain OCh 239 16S ribosomal RNA, partial sequence",0
"NR_037044.1 Roseivivax halotolerans strain OCh 210 16S ribosomal RNA, partial sequence",0
"NR_114508.1 Desulfomicrobium hypogeium strain CN-A 16S ribosomal RNA, partial sequence",0
"NR_114509.1 Acetobacterium psammolithicum strain CN-E 16S ribosomal RNA, partial sequence",0
"NR_118790.1 Novosphingobium subterraneum strain SMCC B0478 16S ribosomal RNA, partial sequence",0
"NR_118791.1 Novosphingobium aromaticivorans strain SMCC B0712 16S ribosomal RNA, partial sequence",-1
"NR_024970.1 Aromatoleum toluclasticum strain MF63 16S ribosomal RNA, partial sequence",0
"NR_041743.1 Mycoplasmopsis arginini strain G230 16S ribosomal RNA, partial sequence",0
"NR_041744.1 Mycoplasmopsis pulmonis strain PG34 16S ribosomal RNA, partial sequence",0
"NR_041745.1 Metamycoplasma salivarium strain PG20 16S ribosomal RNA, partial sequence",0
"NR_024977.1 [Mycoplasma] anseris strain 1219 16S ribosomal RNA, partial sequence",0
"NR_024978.1 Metamycoplasma equirhinis strain M432/72 16S ribosomal RNA, partial sequence",0
"NR_024979.1 Metamycoplasma buccale strain CH20247 16S ribosomal RNA, partial sequence",0
"NR_024980.1 Metamycoplasma spumans strain PG13 16S ribosomal RNA, partial sequence",0
"NR_024981.1 Metamycoplasma subdolum strain TB 16S ribosomal RNA, partial sequence",0
"NR_024982.1 [Mycoplasma] gypis strain B1/T1 16S ribosomal RNA, partial sequence",0
"NR_024983.1 Metamycoplasma faucium strain DC333 16S ribosomal RNA, partial sequence",0
"NR_024984.1 [Mycoplasma] falconis strain H/T1 16S ribosomal RNA, partial sequence",0
"NR_024985.1 Metamycoplasma cloacale strain 383 16S ribosomal RNA, partial sequence",0
"NR_024986.1 [Mycoplasma] indiense strain 3T 16S ribosomal RNA, partial sequence",0
"NR_041747.1 Gluconacetobacter sacchari strain SRI1794 16S ribosomal RNA, partial sequence",0
"NR_041752.1 Brevibacterium otitidis strain UR Marseille 1998-67770 16S ribosomal RNA, partial sequence",0
"NR_028748.1 Enterococcus avium strain E6844 16S ribosomal RNA, partial sequence",0
"NR_027533.1 Dyadobacter fermentans strain NS114 16S ribosomal RNA, partial sequence",0
"NR_025004.1 Runella zeae strain NS12 16S ribosomal RNA, partial sequence",0
"NR_024919.1 Clostridium frigidicarnis strain SPL77A 16S ribosomal RNA, partial sequence",0
"NR_028605.1 Microbispora corallina strain DF-32 16S ribosomal RNA, partial sequence",0
"NR_026487.1 Facklamia languida strain 1144-97 16S ribosomal RNA, partial sequence",0
"NR_028604.1 Collinsella aerofaciens strain ATCC 25986 16S ribosomal RNA, partial sequence",0
"NR_112038.1 Eggerthella lenta strain JCM 9979 16S ribosomal RNA, partial sequence",0
"NR_026506.1 Acidovorax defluvii strain BSB411 16S ribosomal RNA, partial sequence",0
"NR_044941.1 Simplicispira metamorpha strain DSM 1837 16S ribosomal RNA, partial sequence",0
"NR_181964.1 Desulfosudis oleivorans Hxd3 16S ribosomal RNA, partial sequence",-1
"NR_114491.1 Burkholderia cepacia ATCC 25416 16S ribosomal RNA, partial sequence",0
"NR_041719.1 Burkholderia stabilis strain LMG 14294 16S ribosomal RNA, partial sequence",0
"NR_041720.1 Burkholderia vietnamiensis strain LMG 10929 16S ribosomal RNA, partial sequence",0
"NR_178271.1 Desulfosudis oleivorans Hxd3 16S ribosomal RNA, partial sequence",0
"NR_114468.1 Flavobacterium psychrophilum DSM 3660 = ATCC 49418 16S ribosomal RNA, partial sequence",0
"NR_114693.1 Acidothermus cellulolyticus strain 11B 16S ribosomal RNA, partial sequence",0
"NR_041729.1 Thiocapsa roseopersicina strain 1711 16S ribosomal RNA, partial sequence",0
"NR_114722.1 Lactobacillus gallinarum strain ATCC 33199 16S ribosomal RNA, partial sequence",0
"NR_112093.1 Scardovia inopinata JCM 12537 strain DSM 10107 16S ribosomal RNA, partial sequence",-1
"NR_025353.1 Herbaspirillum frisingense strain GSF30 16S ribosomal RNA, partial sequence",0
"NR_114720.1 Herbaspirillum seropedicae strain Z67 16S ribosomal RNA, partial sequence",0
"NR_025358.1 Thiobacillus denitrificans strain NCIMB 9548 16S ribosomal RNA, partial sequence",0
"NR_024730.1 Planomonospora parontospora subsp. antibiotica strain JCM 3094 16S ribosomal RNA, partial sequence",0
"NR_024731.1 Planobispora rosea strain JCM 3166 16S ribosomal RNA, partial sequence",0
"NR_024732.1 Planomonospora venezuelensis strain JCM 3167 16S ribosomal RNA, partial sequence",0
"NR_029358.1 Burkholderia multivorans strain Struelens 16S ribosomal RNA, partial sequence",0
"NR_114694.1 Streptomyces europaeiscabiei strain CFBP4497 16S ribosomal RNA, partial sequence",0
"NR_025293.1 Streptomyces reticuliscabiei strain CFBP 4531 16S ribosomal RNA, partial sequence",0
"NR_025294.1 Streptomyces stelliscabiei strain CFBP 4521 16S ribosomal RNA, partial sequence",0
"NR_025354.1 Azospirillum doebereinerae strain GSF71 16S ribosomal RNA, partial sequence",-1
"NR_028172.1 Halorhabdus utahensis DSM 12940 strain AX-2 16S ribosomal RNA, partial sequence",0
"NR_028752.1 Orenia sivashensis strain Z-7191 16S ribosomal RNA, partial sequence",0
"NR_025016.1 Methylobacter psychrophilus strain Z-0021 16S ribosomal RNA, partial sequence",0
"NR_028900.1 Neisseria animalis strain NA 1 16S ribosomal RNA, partial sequence",0
"NR_028899.1 Neisseria lactamica strain NCTC 10617 16S ribosomal RNA, partial sequence",0
"NR_041988.1 Neisseria polysaccharea strain NCTC 11858 16S ribosomal RNA, partial sequence",0
"NR_041989.1 Neisseria subflava strain U37 16S ribosomal RNA, partial sequence",0
"NR_024686.1 Lentzea waywayandensis strain JCM 9114 16S ribosomal RNA, partial sequence",0
"NR_112050.1 Lentzea aerocolonigenes strain ISP 5034 16S ribosomal RNA, partial sequence",0
"NR_024687.1 Umezawaea tangerina strain MK27-91F2 16S ribosomal RNA, partial sequence",0
"NR_024942.1 Microlunatus capsulatus strain Ben 108 16S ribosomal RNA, partial sequence",0
"NR_024945.1 Clostridium gasigenes strain DSM 12272 16S ribosomal RNA, partial sequence",0
"NR_025312.1 Aquamicrobium lusatiense strain S1 16S ribosomal RNA, partial sequence",0
"NR_025361.1 Pseudoglutamicibacter albus strain CF-43 16S ribosomal RNA, partial sequence",0
"NR_025362.1 Arthrobacter luteolus strain CF-25 16S ribosomal RNA, partial sequence",0
"NR_119280.1 Enterococcus casseliflavus strain NCIMB 11449 16S ribosomal RNA, partial sequence",0
"NR_026499.1 Enterococcus raffinosus strain 1789-79 16S ribosomal RNA, partial sequence",0
"NR_119290.1 Enterococcus sulfureus strain NCIMB 13117 16S ribosomal RNA, partial sequence",0
"NR_119291.1 Enterococcus cecorum strain NCDO 2674 16S ribosomal RNA, partial sequence",0
"NR_119292.1 Enterococcus saccharolyticus subsp. saccharolyticus strain NCDO 2594 16S ribosomal RNA, partial sequence",0
"NR_119293.1 Enterococcus dispar strain NCIMB 13000 16S ribosomal RNA, partial sequence",0
"NR_114726.1 Streptococcus mutans strain NCTC 10449 16S ribosomal RNA, partial sequence",0
"NR_114727.1 Streptococcus sobrinus strain NCTC 12279 16S ribosomal RNA, partial sequence",0
"NR_114728.1 Clostridium tertium strain ATCC 14573 16S ribosomal RNA, partial sequence",0
"NR_024967.1 Sporobacterium olearium strain SR1 16S ribosomal RNA, partial sequence",0
"NR_041767.1 Chloroherpeton thalassium strain GB-78 16S ribosomal RNA, partial sequence",-1
"NR_024716.1 Agromyces luteolus strain IFO 16235 16S ribosomal RNA, partial sequence",0
"NR_028610.1 Agromyces rhizosphaerae strain 14 16S ribosomal RNA, partial sequence",0
"NR_024717.1 Agromyces bracchium strain IFO 16238 16S ribosomal RNA, partial sequence",0
"NR_036843.1 Promicromonospora sukumoe strain SK-2049 16S ribosomal RNA, partial sequence",0
"NR_024722.1 Nocardia vinacea strain MK703-102F1 16S ribosomal RNA, partial sequence",0
"NR_114723.1 Halomonas salina strain ATCC 49509 16S ribosomal RNA, partial sequence >NR_114724.1 Halomonas salina strain DSM 5928 16S ribosomal RNA, partial sequence",0
"NR_025286.1 Cellulophaga baltica strain NN015840 16S ribosomal RNA, partial sequence",0
"NR_025287.1 Cellulophaga fucicola strain NN015860 16S ribosomal RNA, partial sequence",0
"NR_025279.1 Caldicellulosiruptor acetigenus strain 177R1B 16S ribosomal RNA, partial sequence",0
"NR_026347.1 Clostridium isatidis strain WV6 16S ribosomal RNA gene, partial sequence",-1
"NR_026482.1 Ruoffia tabacinasalis strain GF112B 16S ribosomal RNA, partial sequence",0
"NR_119289.1 Hippea maritima strain MH2 16S ribosomal RNA, partial sequence",0
"NR_028886.1 Paenibacillus graminis strain RSA19 16S ribosomal RNA, partial sequence",0
"NR_028887.1 Paenibacillus odorifer strain TOD45 16S ribosomal RNA, partial sequence",0
"NR_028868.1 Succinispira mobilis strain 19gly1 16S ribosomal RNA, partial sequence",0
"NR_026473.1 Thauera mechernichensis strain TL1 16S ribosomal RNA, partial sequence",0
"NR_026474.1 Thauera selenatis strain AX39 16S ribosomal RNA, partial sequence",0
"NR_119294.1 Acidiphilium cryptum strain DSM 2389 16S ribosomal RNA, partial sequence",0
"NR_026480.1 Desulfolutivibrio sulfodismutans strain ThAcO1 16S ribosomal RNA, partial sequence",0
"NR_028174.1 Methanomethylovorans hollandica DSM 15978 strain DMS1 16S ribosomal RNA, partial sequence",0
"NR_037099.1 Caulobacter vibrioides strain CB51 16S ribosomal RNA, partial sequence",0
"NR_041955.1 Roseospirillum parvum strain 930I 16S ribosomal RNA, partial sequence",-1
"NR_028721.1 Heliorestis daurensis strain BT-H1 16S ribosomal RNA, partial sequence",0
"NR_025031.1 Aequorivita sublithincola DSM 14238 strain QSSC9-3 16S ribosomal RNA, partial sequence",0
"NR_026467.1 Vagococcus lutrae strain m1134/97/1 16S ribosomal RNA, partial sequence",0
"NR_112044.1 Atopobium fossor strain JCM 9981 16S ribosomal RNA, partial sequence",0
"NR_024735.1 Phycicoccus elongatus Lp2 16S ribosomal RNA, partial sequence",0
"NR_025038.1 Desulfovibrio inopinatus strain HHQ 20 16S ribosomal RNA, partial sequence",0
"NR_114510.1 Stanieria cyanosphaera PCC 7437 16S ribosomal RNA, partial sequence",0
"NR_114511.1 Oscillatoria sancta PCC 7515 16S ribosomal RNA, partial sequence",0
"NR_114499.1 Vibrio aerogenes strain FG1 16S ribosomal RNA, partial sequence",0
"NR_114467.1 Thermoactinomyces vulgaris strain ATCC 43649 16S ribosomal RNA, partial sequence",-1
"NR_024723.1 Streptomyces noursei strain IMC S-0802 16S ribosomal RNA, partial sequence",0
"NR_024724.1 Streptomyces kasugaensis strain M338-M1 16S ribosomal RNA, partial sequence",0
"NR_024726.1 Thermosipho japonicus strain IHB1 16S ribosomal RNA, partial sequence",0
"NR_040826.1 Novosphingobium aromaticivorans strain IFO 16085 16S ribosomal RNA, partial sequence",0
"NR_040827.1 Novosphingobium subterraneum strain IFO 16086 16S ribosomal RNA, partial sequence",0
"NR_041993.1 Pseudonocardia tetrahydrofuranoxydans strain K1 16S ribosomal RNA, partial sequence",0
"NR_025036.1 Streptococcus didelphis strain W94-11374-1 16S ribosomal RNA, partial sequence",0
"NR_028728.1 Roseovarius nubinhibens strain ISM 16S ribosomal RNA, partial sequence",0
"NR_114696.1 Anaerovibrio lipolyticus DSM 3074 16S ribosomal RNA, partial sequence",0
"NR_025297.1 Anaerosinus glycerini strain DSM 5192 16S ribosomal RNA, partial sequence",0
"NR_025298.1 Anaeroarcus burkinensis strain DSM 6283 16S ribosomal RNA, partial sequence",0
"NR_041951.1 Acetonema longum DSM 6540 16S ribosomal RNA, partial sequence",0
"NR_041949.1 Dendrosporobacter quercicolus strain DSM 1736 16S ribosomal RNA, partial sequence",0
"NR_041950.1 Centipeda periodontii DSM 2778 16S ribosomal RNA, partial sequence",0
"NR_024963.1 Actinokineospora globicatena strain NRRL B-24048 16S ribosomal RNA, partial sequence",0
"NR_041732.1 Actinokineospora inagensis strain NRRL B-24050 16S ribosomal RNA, partial sequence",0
"NR_028737.1 Actinosynnema pretiosum strain C-15003 16S ribosomal RNA, partial sequence",0
"NR_041733.1 Kutzneria kofuensis strain NRRL B-24061 16S ribosomal RNA, partial sequence",0
"NR_041734.1 Actinokineospora riparia strain NRRL B-16432 16S ribosomal RNA, partial sequence",0
"NR_041735.1 Saccharothrix australiensis strain NRRL 11239 16S ribosomal RNA, partial sequence",0
"NR_028738.1 Lentzea aerocolonigenes strain NRRL B-3298 16S ribosomal RNA, partial sequence",0
"NR_041736.1 Saccharothrix coeruleofusca strain NRRL B-16115 16S ribosomal RNA, partial sequence",0
"NR_024964.1 Crossiella cryophila strain NRRL B-16238 16S ribosomal RNA, partial sequence",0
"NR_024965.1 Saccharothrix espanaensis strain NRRL 15764 16S ribosomal RNA, partial sequence",0
"NR_041737.1 Lentzea flava strain NRRL B-16131 16S ribosomal RNA, partial sequence",0
"NR_041738.1 Saccharothrix longispora strain NRRL B-16116 16S ribosomal RNA, partial sequence",0
"NR_041739.1 Saccharothrix syringae strain NRRL B-16468 16S ribosomal RNA, partial sequence",0
"NR_114495.1 Lentzea waywayandensis strain NRRL B-16159 16S ribosomal RNA, partial sequence",0
"NR_024966.1 Saccharothrix texasensis strain NRRL B-16134 16S ribosomal RNA, partial sequence",0
"NR_114538.1 Veillonella ratti strain ATCC 17746 16S ribosomal RNA, partial sequence",0
