Header,Cluster
"KF372869.1 Franciscideres kalenesos small subunit ribosomal RNA gene, partial sequence",1
"KF372867.1 Pycnophyes communis small subunit ribosomal RNA gene, partial sequence",1
"KF372866.1 Semnoderes armiger small subunit ribosomal RNA gene, partial sequence",1
"KF372858.1 Centroderes spinosus small subunit ribosomal RNA gene, partial sequence",1
"HQ876035.1 Scheffersomyces spartinae ATCC 18866 small subunit ribosomal RNA gene, partial sequence",1
"JX401239.1 Licmophora grandis small subunit ribosomal RNA gene, partial sequence",1
"JX401237.1 Licmosphenia peragallioides small subunit ribosomal RNA gene, partial sequence",1
"JX401229.1 Biddulphia alternans small subunit ribosomal RNA gene, partial sequence",1
"JX401228.1 Biddulphia tridens small subunit ribosomal RNA gene, partial sequence",1
"KF385443.1 Pratylenchus japonicus 3244 small subunit ribosomal RNA gene, partial sequence",1
"HF586910.1 Trichuris discolor Td1 small subunit ribosomal RNA gene, partial sequence",1
"HF586907.1 Trichuris muris Tm1 small subunit ribosomal RNA gene, partial sequence",1
"KC121076.1 Hypnea musciformis 26638b small subunit ribosomal RNA gene, partial sequence",1
"KC121071.1 Calliblepharis hypneoides 26428c small subunit ribosomal RNA gene, partial sequence",1
"KC425225.1 Myxobolus ampullicapsulatus small subunit ribosomal RNA gene, partial sequence",1
"JX560171.1 Caloscypha incarnata small subunit ribosomal RNA gene, partial sequence",1
"KC790387.1 Paramoeba invadens SP small subunit ribosomal RNA gene, partial sequence",1
"KC790384.1 Paramoeba invadens SMB small subunit ribosomal RNA gene, partial sequence",1
"JF514515.1 Durinskia agilis IFR10-452 small subunit ribosomal RNA gene, partial sequence",1
"AB775011.1 Elliptiolucina ingens small subunit ribosomal RNA gene, partial sequence",1
"KC297615.1 Ramicandelaber longisporus ARSEF 6175 small subunit ribosomal RNA gene, partial sequence",1
"KC297614.1 Barbatospora ambicaudata TN-49-W4a small subunit ribosomal RNA gene, partial sequence",1
"KC902355.1 Terpios gelatinosus small subunit ribosomal RNA gene, partial sequence",1
"KC902353.1 Dictyonella obtusa small subunit ribosomal RNA gene, partial sequence",1
"KC902333.1 Hymeniacidon kitchingi small subunit ribosomal RNA gene, partial sequence",1
"KC902299.1 Raspailia ramosa small subunit ribosomal RNA gene, partial sequence",1
"KC902247.1 Halichondria bowerbanki small subunit ribosomal RNA gene, partial sequence",1
"KC902231.1 Cyamon spinispinosum small subunit ribosomal RNA gene, partial sequence",1
"KC902230.1 Mycale titubans small subunit ribosomal RNA gene, partial sequence",1
"KC902184.1 Polymastia penicillus small subunit ribosomal RNA gene, partial sequence",1
"KC902171.1 Oceanapia isodictyiformis small subunit ribosomal RNA gene, partial sequence",1
"KC902151.1 Inflatella pellicula small subunit ribosomal RNA gene, partial sequence",1
"KC902140.1 Clathria atrasanguinea small subunit ribosomal RNA gene, partial sequence",1
"KC902127.1 Hemimycale columella small subunit ribosomal RNA gene, partial sequence",1
"KC902115.1 Axinella flustra small subunit ribosomal RNA gene, partial sequence",1
"KC902065.1 Polymastia boletiformis small subunit ribosomal RNA gene, partial sequence",1
"KC902049.1 Ciocalypta penicillus small subunit ribosomal RNA gene, partial sequence",1
"KC902027.1 Hymedesmia pansa small subunit ribosomal RNA gene, partial sequence",1
"KC902004.1 Axinella vaceleti small subunit ribosomal RNA gene, partial sequence",1
"KC901993.1 Raspaciona aculeata small subunit ribosomal RNA gene, partial sequence",1
"KC901988.1 Eurypon clavigerum small subunit ribosomal RNA gene, partial sequence",1
"KC901961.1 Biemna variantia small subunit ribosomal RNA gene, partial sequence",1
"KC901948.1 Hymeraphia stellifera small subunit ribosomal RNA gene, partial sequence",1
"KC901915.1 Phakellia ventilabrum small subunit ribosomal RNA gene, partial sequence",1
"KC901912.1 Ulosa stuposa small subunit ribosomal RNA gene, partial sequence",1
"KC901898.1 Mycale macilenta small subunit ribosomal RNA gene, partial sequence",1
"KC901894.1 Scopalina lophyropoda small subunit ribosomal RNA gene, partial sequence",1
"KC901883.1 Janulum spinispiculum small subunit ribosomal RNA gene, partial sequence",1
"AY274888.1 Ixodes persulcatus small subunit ribosomal RNA gene, partial sequence",1
"KF219755.1 Bangia fuscopurpurea small subunit ribosomal RNA gene, partial sequence",1
"KF218606.1 Rangelia vitalii small subunit ribosomal RNA gene, partial sequence",1
"KF218605.1 Rangelia vitalii small subunit ribosomal RNA gene, partial sequence",1
"KF419328.1 Ulva lactuca small subunit ribosomal RNA gene, partial sequence",1
"KF570820.1 Troglophilus neglectus small subunit ribosomal RNA gene, partial sequence",1
"KC542934.1 Kovalevaia sulcata small subunit ribosomal RNA gene, partial sequence",1
"KC902388.1 Dysidea etheria small subunit ribosomal RNA gene, partial sequence",1
"KC902380.1 Acarnus innominatus small subunit ribosomal RNA gene, partial sequence",1
"KC902363.1 Dysidea janiae small subunit ribosomal RNA gene, partial sequence",1
"KC902356.1 Haliclona tubifera small subunit ribosomal RNA gene, partial sequence",1
"KC902323.1 Haliclona vansoesti small subunit ribosomal RNA gene, partial sequence",1
"KC902271.1 Dysidea etheria small subunit ribosomal RNA gene, partial sequence",1
"KC902207.1 Desmacella pumilio small subunit ribosomal RNA gene, partial sequence",1
"KC902181.1 Monanchora arbuscula small subunit ribosomal RNA gene, partial sequence",1
"KC902180.1 Aplysina fistularis small subunit ribosomal RNA gene, partial sequence",1
"KC902173.1 Petrosia weinbergi small subunit ribosomal RNA gene, partial sequence",1
"KC902172.1 Chondrosia corticata small subunit ribosomal RNA gene, partial sequence",1
"KC902148.1 Ianthella basta small subunit ribosomal RNA gene, partial sequence",1
"KC902132.1 Lamellodysidea herbacea small subunit ribosomal RNA gene, partial sequence",1
"KC902110.1 Haliclona curacaoensis small subunit ribosomal RNA gene, partial sequence",1
"KC902103.1 Ircinia strobilina small subunit ribosomal RNA gene, partial sequence",1
"KC902091.1 Higginsia anfractuosa small subunit ribosomal RNA gene, partial sequence",1
"KC902068.1 Eurypon hispidum small subunit ribosomal RNA gene, partial sequence",1
"KC902046.1 Lissodendoryx isodictyalis small subunit ribosomal RNA gene, partial sequence",1
"KC902041.1 Svenzea cristinae small subunit ribosomal RNA gene, partial sequence",1
"KC902039.1 Xestospongia bocatorensis small subunit ribosomal RNA gene, partial sequence",1
"KC902037.1 Aciculites ciliata small subunit ribosomal RNA gene, partial sequence",1
"KC902017.1 Haliclona walentinae small subunit ribosomal RNA gene, partial sequence",1
"KC901982.1 Merlia normani small subunit ribosomal RNA gene, partial sequence",1
"KC901978.1 Myrmekioderma rea small subunit ribosomal RNA gene, partial sequence",1
"KC901945.1 Tsitsikamma favus small subunit ribosomal RNA gene, partial sequence",1
"KC901939.1 Lissodendoryx fibrosa small subunit ribosomal RNA gene, partial sequence",1
"KC901937.1 Neopetrosia carbonaria small subunit ribosomal RNA gene, partial sequence",1
"KC901903.1 Isodictya compressa small subunit ribosomal RNA gene, partial sequence",1
"KC901880.1 Clathria venosa small subunit ribosomal RNA gene, partial sequence",1
"KC901879.1 Petromica ciocalyptoides small subunit ribosomal RNA gene, partial sequence",1
"JX185413.1 Haplosporidium littoralis Cm61 small subunit ribosomal RNA gene, partial sequence",1
"JQ955671.1 Mallomonas insignis Josanji041710D small subunit ribosomal RNA gene, partial sequence",1
"HQ157238.1 Namalycastis jaya small subunit ribosomal RNA gene, partial sequence",1
"AB762397.1 Bispinodinium angelaceum HG236 small subunit ribosomal RNA gene, partial sequence",1
"HF570952.1 Pseudopleurococcus printzii SAG 467-1 small subunit ribosomal RNA gene, partial sequence",1
"KC953861.1 Trichomitus batrachorum small subunit ribosomal RNA gene, partial sequence",1
"KC953859.1 Simplicimonas similis small subunit ribosomal RNA gene, partial sequence",1
"KC254861.1 Ascoidea asiatica NRRL Y-17632 small subunit ribosomal RNA gene, partial sequence",1
"KC254860.1 Alloascoidea hylecoeti NRRL Y-17634 small subunit ribosomal RNA gene, partial sequence",1
"KF444420.1 Osedax antarcticus small subunit ribosomal RNA gene, partial sequence",1
"JX995319.1 Pseudocalanus elongatus small subunit ribosomal RNA gene, partial sequence",1
"JX995315.1 Calanus helgolandicus small subunit ribosomal RNA gene, partial sequence",1
"JX995311.1 Paracalanus parvus small subunit ribosomal RNA gene, partial sequence",1
"JX995308.1 Temora longicornis small subunit ribosomal RNA gene, partial sequence",1
"JX995305.1 Anomalocera patersoni small subunit ribosomal RNA gene, partial sequence",1
"JX995302.1 Isias clavipes small subunit ribosomal RNA gene, partial sequence",1
"JX995299.1 Eurytemora affinis small subunit ribosomal RNA gene, partial sequence",1
"JX995289.1 Acartia bifilosa small subunit ribosomal RNA gene, partial sequence",1
"JX995285.1 Acartia tonsa small subunit ribosomal RNA gene, partial sequence",1
"JX565072.1 Trichomitus batrachorum small subunit ribosomal RNA gene, partial sequence",1
"JX565064.1 Hypotrichomonas acosta small subunit ribosomal RNA gene, partial sequence",1
"JX565050.1 Tetratrichomonas buttreyi small subunit ribosomal RNA gene, partial sequence",1
"JX565030.1 Tetratrichomonas buttreyi small subunit ribosomal RNA gene, partial sequence",-1
"KC904945.1 Raillietiella orientalis small subunit ribosomal RNA gene, partial sequence",1
"HQ132930.1 Paramoeba branchiphila DE5A small subunit ribosomal RNA gene, partial sequence",1
"HQ132928.1 Paramoeba branchiphila DE6D small subunit ribosomal RNA gene, partial sequence",1
"HQ132927.1 Paramoeba branchiphila DE5B small subunit ribosomal RNA gene, partial sequence",1
"HQ132926.1 Paramoeba branchiphila DE4A small subunit ribosomal RNA gene, partial sequence",1
"HQ132925.1 Paramoeba branchiphila DE3A small subunit ribosomal RNA gene, partial sequence",1
"HQ132923.1 Paramoeba branchiphila DE1A small subunit ribosomal RNA gene, partial sequence",1
"JX910362.1 Myxobolus squamalis small subunit ribosomal RNA gene, partial sequence",1
"JX303667.1 Paridris laeviceps small subunit ribosomal RNA gene, partial sequence",1
"KC875229.1 Sheraphelenchus entomophagus 10984 small subunit ribosomal RNA gene, partial sequence",1
"KC875226.1 Sheraphelenchus entomophagus 1516 small subunit ribosomal RNA gene, partial sequence",1
"KF182504.1 Galathea rostrata small subunit ribosomal RNA gene, partial sequence",1
"KF182491.1 Munida iris small subunit ribosomal RNA gene, partial sequence",1
"KF182487.1 Paguristes puncticeps small subunit ribosomal RNA gene, partial sequence",1
"KF182480.1 Paguristes tortugae small subunit ribosomal RNA gene, partial sequence",1
"KF182479.1 Munidopsis erinacea small subunit ribosomal RNA gene, partial sequence",1
"KF182469.1 Petrochirus diogenes small subunit ribosomal RNA gene, partial sequence",1
"KF182463.1 Eumunida picta small subunit ribosomal RNA gene, partial sequence",1
"KF182457.1 Manucomplanus ungulatus small subunit ribosomal RNA gene, partial sequence",1
"JX185743.1 Euplotes dammamensis small subunit ribosomal RNA gene, partial sequence",1
"FJ968532.1 Leptomonas barvae small subunit ribosomal RNA gene, partial sequence",1
"FJ968531.1 Blastocrithidia largi small subunit ribosomal RNA gene, partial sequence",1
"KF029439.1 Linguatula arctica small subunit ribosomal RNA gene, partial sequence",1
"JX460983.1 Discocephalus pararotatorius small subunit ribosomal RNA gene, partial sequence",1
"KC815329.1 Pseudodiaptomus euryhalinus small subunit ribosomal RNA gene, partial sequence",1
"KC511789.1 Posoniella tricarinelloides PTFC01 small subunit ribosomal RNA gene, partial sequence",1
"KC139716.1 Clevelandella panesthiae small subunit ribosomal RNA gene, partial sequence",1
"KC139714.1 Clevelandella nipponensis small subunit ribosomal RNA gene, partial sequence",1
"KC984723.1 Nucula atacellana small subunit ribosomal RNA gene, partial sequence",1
"KC984715.1 Acharax gadirae small subunit ribosomal RNA gene, partial sequence",1
"KC984700.1 Ledella jamesi small subunit ribosomal RNA gene, partial sequence",1
"JX535350.1 Polyplicarium translucidae small subunit ribosomal RNA gene, partial sequence",1
"JX535347.1 Polyplicarium lacrimae small subunit ribosomal RNA gene, partial sequence",1
"JX535345.1 Polyplicarium lacrimae small subunit ribosomal RNA gene, partial sequence",1
"JX535344.1 Polyplicarium lacrimae small subunit ribosomal RNA gene, partial sequence",1
"JX535343.1 Polyplicarium curvarae small subunit ribosomal RNA gene, partial sequence",1
"JX535342.1 Polyplicarium curvarae small subunit ribosomal RNA gene, partial sequence",1
"JX535340.1 Polyplicarium curvarae small subunit ribosomal RNA gene, partial sequence",1
"JX535336.1 Polyplicarium citrusae small subunit ribosomal RNA gene, partial sequence",1
"FJ389260.1 Calcigorgia beringi small subunit ribosomal RNA gene, partial sequence",1
"JQ000338.1 Yunkeracarus hylomyscus small subunit ribosomal RNA gene, partial sequence",1
"JQ000334.1 Alabidocarpus intercalatus small subunit ribosomal RNA gene, partial sequence",1
"JQ000333.1 Myocoptes japonensis small subunit ribosomal RNA gene, partial sequence",1
"JQ000332.1 Trichoecius tenax small subunit ribosomal RNA gene, partial sequence",1
"JQ000325.1 Afrolistrophorus congoicola small subunit ribosomal RNA gene, partial sequence",1
"JQ000306.1 Alaudicola bureschi small subunit ribosomal RNA gene, partial sequence",1
"JQ000276.1 Alloptes calidridis small subunit ribosomal RNA gene, partial sequence",1
"JQ000275.1 Alloptes crassipes small subunit ribosomal RNA gene, partial sequence",1
"JQ000274.1 Alloptes obtusolobus small subunit ribosomal RNA gene, partial sequence",1
"JQ000264.1 Steatacarus bifiditibia small subunit ribosomal RNA gene, partial sequence",1
"JQ000239.1 Echimytricalges guyanensis small subunit ribosomal RNA gene, partial sequence",1
"JQ000237.1 Schoutedenocoptes aquilae small subunit ribosomal RNA gene, partial sequence",1
"JQ000208.1 Diplaegidia columbae small subunit ribosomal RNA gene, partial sequence",1
"JQ000195.1 Caenolestocoptes inca small subunit ribosomal RNA gene, partial sequence",1
"JQ000165.1 Coraciacarus americanus small subunit ribosomal RNA gene, partial sequence",1
"JQ000149.1 Aniacarus mexicanus small subunit ribosomal RNA gene, partial sequence",1
"JQ000144.1 Grallobia fulicae small subunit ribosomal RNA gene, partial sequence",1
"JQ000142.1 Geranolichus canadensis small subunit ribosomal RNA gene, partial sequence",1
"JQ000141.1 Pterolichus obtusus small subunit ribosomal RNA gene, partial sequence",1
"JQ000123.1 Alcedinectes alcyon small subunit ribosomal RNA gene, partial sequence",1
"JQ000122.1 Neottialges vitzthumi small subunit ribosomal RNA gene, partial sequence",1
"JQ000120.1 Cerophagus nearcticus small subunit ribosomal RNA gene, partial sequence",1
"JQ000119.1 Sennertionyx manicati small subunit ribosomal RNA gene, partial sequence",1
"JQ000117.1 Ewingia coenobitae small subunit ribosomal RNA gene, partial sequence",1
"JQ000114.1 Naiadacarus arboricola small subunit ribosomal RNA gene, partial sequence",1
"JQ000108.1 Acotyledon paradoxa small subunit ribosomal RNA gene, partial sequence",1
"JQ000103.1 Acarus siro small subunit ribosomal RNA gene, partial sequence",1
"JQ000099.1 Horstia glabra small subunit ribosomal RNA gene, partial sequence",1
"JQ000095.1 Marsupialichus brasiliensis small subunit ribosomal RNA gene, partial sequence",1
"JQ000092.1 Nycteriglyphites pennsylvanicus small subunit ribosomal RNA gene, partial sequence",1
"JQ000080.1 Sennertia zhelochovtsevi small subunit ribosomal RNA gene, partial sequence",1
"JQ000064.1 Suidasia nesbitti small subunit ribosomal RNA gene, partial sequence",1
"JQ000058.1 Histiostoma inquilinum small subunit ribosomal RNA gene, partial sequence",1
"JQ000057.1 Hormosianoetus mallotae small subunit ribosomal RNA gene, partial sequence",1
"JQ000052.1 Aphodanoetus teinophallus small subunit ribosomal RNA gene, partial sequence",1
"D38237.1 Kondoa phyllada JCM 7476 small subunit ribosomal RNA gene, partial sequence",1
"JX025560.1 Apostrombidium parakielum small subunit ribosomal RNA gene, partial sequence",1
"JN885091.1 Miamiensis avidus small subunit ribosomal RNA gene, partial sequence",1
