Header,Cluster,Confidence,Source
"KY320347.1 Gyrosigma limosum TA152 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY320345.1 Berkeleya rutilans TA440 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB915874.1 Allodekkera sacchari JCM 18455 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"MF049057.1 Clione limacina small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"MF049023.1 Clio pyramidata antarctica small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"MF113402.1 Naegleria koreanum JJ51108A small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY235302.1 Blidingia dawsonii small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"MF062152.1 Trichonympha deweyi small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY852271.1 Chaetoceros dichatoensis Ch4A4 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY852264.1 Chaetoceros cinctus Ch6A2 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY852259.1 Chaetoceros radicans Ch2A2 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY852258.1 Chaetoceros costatus Na32B1 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"LC107609.1 Dipolydora bidentata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"LC107608.1 Boccardiella hamata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"LC019991.1 Pseudopolydora paucibranchiata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"LC019989.1 Pseudopolydora achaeta small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"LC019988.1 Pseudopolydora reticulata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY476314.1 Chilodonella uncinata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY947249.1 Amphimedon compressa small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY657615.1 Pisione hartmannschroederae small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY657614.1 Pisione guanche small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY593819.1 Bysmatrum subsalsum small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KX581243.1 Kentrophyllum setigerum small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KX581241.1 Amphileptus litonotiformis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"LC126975.1 Neovahlkampfia nana small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"LC126966.1 Neovahlkampfia nana small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"LC126957.1 Neovahlkampfia nana small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"LC126942.1 Neovahlkampfia nana small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"LC126936.1 Neovahlkampfia nana small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"LC126930.1 Neovahlkampfia nana small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KJ567607.1 Tokophrya huangmeiensis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KX467630.1 Uromunna nana small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KX467628.1 Heterias exul small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KX467626.1 Carpias stylodactylus small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"MF077365.1 Procerovum varium HspND small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"MF077353.1 Clonorchis sinensis NH small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AJ418787.2 Euglypha tuberculata Millstream small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY231188.1 Holosticha muuiensis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY231187.1 Holostichides heterotypicus small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT753544.1 Pseudolatirus pallidus small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB569126.1 Verruconis gallopava CBS 437.64 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB564608.1 Ochroconis constricta NBRC 9375 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB564607.1 Ochroconis humicola NBRC 32054 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB559561.1 Paraechinophallus japonicus small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY920755.1 Limnocnida tanganjicae small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY920753.1 Olindias phosphorica small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY070123.1 Xylophaga atlantica small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY070122.1 Pholas dactylus small subunit ribosomal RNA gene, partial sequence",-1,0.0,Eukaryote
"LC152763.1 Paramya recluzi small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB936287.1 Chlorococcum chlorococcoides NIES-155 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB936286.1 Chlorococcum elkhartiense UTEX1772 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB936282.1 Chlorococcum costatozygotum SAG20.95 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB936280.1 Deasonia prolifera UTEX1846 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB936278.1 Actinochloris sphaerica UTEX121 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KX514558.1 Subantarctia fiordensis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KX514557.1 Pounamuella complexa small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KX514556.1 Maoriata magna small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KX514555.1 Ascuta parornata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY404151.1 Dicauda atherinoidi small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"EU095624.1 Jania rubens CH1003 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY963138.1 Decastava edaphica CCAP 1265/2 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY363989.1 Helgicirrha cari small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY363984.1 Cyclocanna welshi small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY363983.1 Ptychogena crocea small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY363982.1 Earleria quadrata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY363981.1 Melicertum octocostatum small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY363970.1 Laodicea undulata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT722440.1 Symplectoscyphus exochus small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT722439.1 Symplectoscyphus curvatus small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT722438.1 Staurotheca antarctica small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT722431.1 Sertularella sanmatiasensis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT722426.1 Schizotricha crassa small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT722423.1 Plumularia margaretta small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT722418.1 Oswaldella laertesi small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT722417.1 Oswaldella grandis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT722414.1 Opercularella lacerata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT722410.1 Nemalecium lighti small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT722406.1 Lytocarpia canepa small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT722404.1 Idiellana pristis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT722399.1 Halecium halecinum small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT722394.1 Eucheilota maculata small subunit ribosomal RNA gene, partial sequence",1,0.6573052269273131,Eukaryote
"KT722391.1 Dynamena crisioides small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT722390.1 Dentitheca bidentata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT722387.1 Blackfordia virginica small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT722385.1 Billardia subrufa small subunit ribosomal RNA gene, partial sequence",1,0.6394468799231877,Eukaryote
"KT722384.1 Antarctoscyphus spiralis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT722383.1 Antarctoscyphus grandis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KT722382.1 Aglaophenia rhynchocarpa small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB712518.1 Femsjonia peziziformis TUFC13833 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB712517.1 Ditiola radicata HHB-12010 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB712515.1 Dacryopinax spathularia TUFC12846 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB712512.1 Dacrymyces variisporus TUFC14203 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB712510.1 Unilacryma unispora TUFC13832 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB712505.1 Dacrymyces san-augustinii MAFF 240141 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB712504.1 Dacrymyces punctiformis TUFC13053 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB712503.1 Dacrymyces pinacearum TUFC13332 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB712502.1 Dacrymyces novae-zelandiae TUFC12827 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB712501.1 Dacrymyces minutus HNo.648 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB712500.1 Dacrymyces minor TUFC12836 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB712498.1 Dacrymyces lacrymalis TUFC13327 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB712497.1 Dacrymyces flabelliformis HHB-18308 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB712492.1 Dacrymyces capitatus CBS 293.82 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB712490.1 Dacrymyces ancyleus MAFF 241177 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB712489.1 Dacrymyces adpressus TUFC12845 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB712488.1 Cerinomyces pallidus FP-150848 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB712483.1 Cerinomyces canadensis TUFC12876 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AB712482.1 Cerinomyces albosporus TUFC12991 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KU870461.1 Zoothamnium florens small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KU870460.1 Zoothamnium bucciniiformum small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KX008973.1 Plagiodinium belizeanum small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KX007999.1 Toxoplasma gondii small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY886364.1 Brachionus calyciflorus small subunit ribosomal RNA gene, partial sequence",-1,0.0,Eukaryote
"KY624502.1 Fragilidium duplocampanaeforme small subunit ribosomal RNA gene, partial sequence",1,0.985425674253691,Eukaryote
"KF874235.1 Ceratomyxa porrecta small subunit ribosomal RNA gene, partial sequence",1,0.8704254454871364,Eukaryote
"KF874229.1 Parvicapsula irregularis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"JQ690364.1 Myxobolus turpisrotundus small subunit ribosomal RNA gene, partial sequence",-1,0.0,Eukaryote
"KY203390.1 Myxobolus lepomis small subunit ribosomal RNA gene, partial sequence",1,0.9460407718806872,Eukaryote
"LC090552.1 Prototheca tumulicola T6713-13-10 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY859764.1 Acartia hudsonica CT small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"LC120750.1 Balanoglossus carnosus small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY694965.1 Terrazoanthus onoi small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"LC223108.1 Tubiluchus soyoae small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"JX169825.1 Apatococcus lobatus SAG 2037 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"JQ259919.1 Bracteacoccus ruber CCAP 221/7 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"JN968589.1 Tetracystis excentrica SAG 92.80 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"JN904007.1 Chloromonas actinochloris SAG 34.72 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"JN904001.1 Carteria lunzensis SAG 8-3 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"JN903994.1 Tetracystis diplobionticoidea SAG 33.95 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"JN903993.1 Eubrownia dissociata SAG 207.1 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"JN903989.1 Chlamydomonas meslinii SAG 12.72 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"JN903981.1 Chlamydomonas raudensis SAG 49.72 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"JN903980.1 Chlamydomonas moewusii SAG 11-61b small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"HQ710570.1 Vischeria stellata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"HQ710556.1 Chrysowaernella hieroglyphica small subunit ribosomal RNA gene, partial sequence",1,0.8905844470149005,Eukaryote
"HQ317312.1 Hemichloris antarctica small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"HQ246313.1 Chlorosarcinopsis eremi BCP-FI5LVF16 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ140144.1 Trachelomonas volvocinopsis small subunit ribosomal RNA gene, partial sequence",2,1.0,Eukaryote
"DQ140139.1 Trachelomonas reticulata small subunit ribosomal RNA gene, partial sequence",2,0.7229204026183824,Eukaryote
"DQ009775.1 Pachycladella umbrina SAG 10.85 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ009760.1 Chlorosarcina stigmatica UTEX 962 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ009758.1 Chlorosarcinopsis bastropiensis UTEX 1698 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ009749.1 Microglena reginae SAG 17.89 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"DQ009743.1 Asteromonas gracilis CCMP 140 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY780663.1 Pseudopediastrum kawraiskyi SAG 35.81 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY523034.1 Euglena geniculata SAG1224-21 small subunit ribosomal RNA gene, partial sequence",2,0.8509295049485489,Eukaryote
"AY523032.1 Euglena stellata Michigan (MI) 09 small subunit ribosomal RNA gene, partial sequence",-1,0.0,Eukaryote
"AY221723.1 Cyclotella meneghiniana SAG 1020-1a small subunit ribosomal RNA gene, partial sequence",-1,0.0,Eukaryote
"AF499922.1 Golenkinia brevispicula Hegewald 1981-68 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AF499921.1 Micractinium pusillum SAG 7.93 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AY220560.1 Chlamydomonas chlamydogama UTEX 103 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AF124337.1 Halofilum salinum SAG 1.95 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AF302770.1 Sphaeroplea annulina SAG 377-1a small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AF288363.1 Chlorotetraedron incus Sag 43.81 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AF395438.1 Pteromonas angulosa SAG 64-3 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AF395434.1 Chlamydomonas mexicana SAG 11-60a small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AF277651.1 Trochiscia hystrix UTEX LB 606 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AF277649.1 Pseudoschroederia antillarum SAG B 15.86 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AF228686.1 Neglectella solitaria SAG 83.80 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"AF182819.1 Carteria radiosa UTEXLB835 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"U41651.1 Vacuolaria virescens SAG B 1195-1 small subunit ribosomal RNA gene, partial sequence",1,0.6478521412416663,Eukaryote
"U73475.1 Treubaria setigera SAG 37.83 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"U70792.1 Chlamydomonas zebra SAG 10.83 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"U70789.1 Chlamydomonas pitschmannii SAG 14.73 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"U70783.1 Chloromonas asteroidea SAG 11-47 small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"LC200466.1 Kudoa hexapunctata small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KX010599.1 Nyctotheroides pyriformis small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"LC186029.1 Trichodina truttae small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KY403995.1 Hymenolepis microps small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KX856866.1 Myriotrochus antarcticus small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
"KX856863.1 Sigmodota contorta small subunit ribosomal RNA gene, partial sequence",1,1.0,Eukaryote
