Header,Source,Cluster,Confidence
"DQ851568.1 Myxidium scripta small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.9072680876607618
"AF445461.1 Strombomonas verrucosa S5c small subunit ribosomal RNA gene, partial sequence",Eukaryote,2,0.9226600904150559
"DQ975473.1 Sabulodinium undulatum small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"DQ837534.1 Gymnodinium dorsalisulcum KDAAD small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"DQ303922.1 Ebria tripartita small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"DQ093365.1 Thalassiosira nordenskioeldii CCMP 997 small subunit ribosomal RNA gene, complete sequence",Eukaryote,1,0.8552841825235815
"AY741381.1 Wallemia muriae MZKI B-952 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"DQ093794.1 Pterospora floridiensis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.9828667522613052
"DQ367419.1 Lyophyllum decastes JM87/16 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"DQ367418.1 Rugosomyces carneus CBS552.50 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"DQ008579.1 Myxobolus bilobus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"DQ157745.1 Arthrobotrys oligospora A1 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"M87565.1 Babesia rodhaini small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY625607.1 Plasmodium cathemerium small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.7888199250805052
"AY380823.1 Bandia deveneyi small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF116004.1 Erpobdella obscura small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.8991645234631842
"AF115997.1 Erpobdella dubia small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY942187.1 Thelebolus globosus CBS 113940; dH12150 (ex-type) small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY538333.1 Arthopyrenia salicis CBS 368.94 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY751497.1 Spirocerca lupi small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY587130.1 Mesodinium pulex small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.7977554383096855
"AY587129.1 Myrionecta rubra small subunit ribosomal RNA gene, partial sequence",Eukaryote,-1,0.0
"AY533147.1 Babesia motasi OB2 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY533146.1 Babesia ovis OB1 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY149896.1 Proterospongia choanojuncta ATCC 50455 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY267345.1 Sphaerothecum destruens small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY157183.1 Temnosewellia minor small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF367857.1 Heterochlamydomonas inaequalis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY126431.1 Chlidophyllon kaspar KAS156 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY126429.1 Pyrophyllon cameronii CAM221 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AY015004.1 Trachelomonas volvocinopsis var. spiralis UTEX 1313 small subunit ribosomal RNA gene, partial sequence",Eukaryote,2,1.0
"AF282914.1 Pterygiopsis guyanensis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF282910.1 Lichinella cribellifera small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF282909.1 Lichina pygmaea small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF282908.1 Heppia conchiloba small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF109323.1 Paraphysomonas imperforata VS1 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF109322.1 Paraphysomonas bandaiensis Hflag small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF315604.1 Pseudobodo tremulans small subunit ribosomal RNA gene, complete sequence",Eukaryote,1,0.9085278189414584
"AF278745.1 Coleochaete sieminskiana small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"U52357.1 Brandtodinium nutricula small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.6443036358414737
"AF119501.2 Anamylopsora pulcherrima small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF119499.2 Trapelia involuta small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF367719.1 Calanus finmarchicus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF334754.1 Nia vibrissa small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF047198.1 Athoracophorus bitentaculatus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.7676837125169292
"AF238301.1 Lacazia loboi small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF322406.1 Coelomomyces stegomyiae small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.7124664334656904
"AF287833.1 Humidicutis marginata DUKE JM96/33 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF287829.1 Albatrellus skamanius DAOM 220694 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF227234.1 Wuchereria bancrofti small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF176951.1 Plectosphaerella cucumerina NRRL 20430 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF118851.2 Rhinosporidium seeberi small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF021880.1 Ictalurus punctatus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF021879.1 Dero digitata small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.9906095119734708
"AF116011.1 Hirudo medicinalis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF116007.1 Macrobdella decora small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF116002.1 Erpobdella punctata small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF115994.1 Myzobdella lugubris small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF115986.1 Helobdella stagnalis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF115984.1 Haementeria gracilis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"U70959.1 Leifidium tenerum small subunit ribosomal RNA gene, partial sequence",Eukaryote,-1,0.0
"AF083400.1 Mischococcus sphaerocephalus UTEX 150 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.7898532785767645
"AF083398.1 Bumilleriopsis filiformis UTEX 309 small subunit ribosomal RNA gene, partial sequence",Eukaryote,-1,0.0
"AF032748.1 Chara zeylanica X-251 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF032742.1 Chara polyacantha F122 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF032734.1 Chara foliolosa X-883 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF032726.1 Chara australis X-709 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF069224.1 Goeppertia loeseneri small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF069215.1 Eichhornia crassipes small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF069214.1 Anigozanthos flavidus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF069208.1 Cypripedium calceolus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF069207.1 Apostasia stylidioides small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AF047888.1 Paracanthonchus caecus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"U94373.1 Heterocheilus tunicatus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"U94371.1 Cruzia americana small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"U94370.1 Contracaecum multipapillatum small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"U57765.1 Entodinium caudatum small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"U42658.1 Helvella columnaris small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"U42484.1 Herpotrichia diffusa CBS 250.62 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"U42473.1 Capronia pilosella small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"U68400.1 Mesoperlina pecircai small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MH301103.1 Sicuophora multigranularis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MH029284.1 Laciniporus arabicus Om-L-arabic-029 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MH385201.1 Sycon abyssale small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MF959022.1 Lignopholas fluminalis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG751461.1 Isobactrus uniscutatus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG751460.1 Isobactrus setosus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG751455.1 Limnohalacarus cultellatus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG751451.1 Halacarus omului small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG751448.1 Agauopsis bilophus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG751447.1 Agauopsis legionium small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG751443.1 Halacaroides antoniazziae small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"LC375248.1 Rhabdamoeba marina SRT404 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"LC375245.1 Minorisa minuta SRT609 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MF616684.1 Bembidion praeustum small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MH819561.1 Paramecium calkinsi small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"LC274517.1 Gastrostomobdella ampunganensis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"LC213729.1 Namalycastis hawaiiensis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AB975389.1 Babesia divergens small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MF804859.1 Cryptobia dahli small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.9431754072292436
"MF278670.1 Pseudotrichonympha aurea small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MF278669.1 Pseudotrichonympha aurea small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"LC367334.1 Scapheremaeus nakanoshimensis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"KX495036.1 Chlorella vulgaris small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AB675002.1 Heterocypris incongruens small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AB674999.1 Cypretta seurati small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AB674998.1 Cypridopsis vidua small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AB674994.1 Dolerocypris ikeyai small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AB674987.1 Notodromas monacha small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AB674985.1 Dolerocypria mukaishimensis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AB674979.1 Cypria exsculpta small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AB674971.1 Candona candida small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AB674964.1 Metacypris digitiformis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AB674962.1 Uncinocythere occidentalis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AB674961.1 Psammocythere oviformis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AB674959.1 Terrestricythere pratensis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"AB674973.1 Pseudocandona tenuirostris small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MH732692.1 Gymnodinium impudicum TIO335 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"LC054938.2 Plagiodinium ballux HG177 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"LC056067.1 Amphidinium cupulatisquama HG149 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"LC054942.1 Stylodinium littorale NY017 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"LC054937.1 Plagiodinium belizeanum HG225 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"LC054930.1 Gymnodinium dorsalisulcum HG154 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"LC054920.1 Amphidinium steinii HG214 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG264559.1 Monocercomonoides acer Tene79 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.9344018574760559
"MG264554.1 Monocercomonoides exilis CAVIA-M small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.7267844936866643
"MG264549.1 Monocercomonoides merkovicensis Marek2 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.6879888395787828
"MG264542.1 Monocercomonoides melolonthae CEAE small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.7911385691685805
"MG264536.1 Blattamonas varadinovae Z31SE small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG264527.1 Blattamonas nauphoetae Nau1 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG994954.1 Iphionella risensis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MF563970.1 Saprodinium dentatum small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MH349021.1 Vexillifera kereti CCMA0007 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.7942151075973746
"MH349019.1 Vexillifera abyssalis CCMA0006 small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,0.8019273594537647
"MG198568.1 Trichodina reticulata small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"KJ609049.1 Strombidium guangdongense small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MH017646.1 Tursiocola alata small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"KU525754.1 Limnostrombidium viride small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"KU525750.1 Omegastrombidium elegans small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"KJ609050.1 Strombidium tropicum small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG904951.1 Cleisthenes herzensteini small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG895442.1 Aesopia cornuta small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG895441.1 Zebrias crossolepis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG895440.1 Brachirus orientalis small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG895438.1 Lophonectes gallus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG895433.1 Samaris cristatus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG895431.1 Samariscus latus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG895428.1 Brachypleura novaezeelandiae small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG895425.1 Cynoglossus puncticeps small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890600.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890596.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890591.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890590.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890588.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890586.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890585.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890583.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890581.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890576.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890575.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890573.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890568.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890558.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890552.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890545.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890531.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890515.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890512.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890501.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890462.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890435.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
"MG890434.1 Pleuronichthys cornutus small subunit ribosomal RNA gene, partial sequence",Eukaryote,1,1.0
